sales,unemployment,temperature,facebook_newsfeed_spend,youtube_brand_spend,search_spend,youtube_performance_spend,newspaper_spend,tv_spend,Inflation_rate,Retail_trade,GDP,Income
1104590.253,3.5,58.66388644,11390.14866,26555.27866,24843.30973,0,11833.03412,0,1.64,456113,21538.032,15149.7
1073068.959,3.5,45.51344417,10968.39572,23859.37798,22025.10116,0,11722.53194,0,1.64,456113,21538.032,15149.7
1080625.174,3.5,56.79831502,10752.17669,22940.53892,26844.50134,0,11808.42006,0,1.65,456113,21538.032,15149.7
1063867.275,3.5,57.87302727,11524.82794,25094.79657,22994.95312,0,12337.77438,0,1.65,457898,21538.032,15232.8
1081376.6,3.5,61.95692542,11030.63705,27280.94684,21903.23067,0,12246.24354,0,1.65,457898,21538.032,15232.8
1065255.034,3.5,62.154022,11095.9032,19197.07375,26775.04321,0,11655.45487,0,1.63,457898,21538.032,15232.8
1076108.268,3.5,64.23384762,11399.09382,25039.45545,22990.50691,0,11686.25371,0,1.64,457898,21538.032,15232.8
1087854.873,3.5,45.98269575,10544.75896,25747.63385,23248.94245,0,11897.08268,0,1.66,457898,21538.032,15232.8
1101583.561,3.5,46.57179528,11153.88289,28437.60443,23391.02787,0,11917.19548,0,1.67,457898,21538.032,15232.8
1079425.303,3.5,63.32463958,11198.94396,22586.62083,19824.91408,0,12023.31551,0,1.66,457898,21538.032,15232.8
1074969.701,3.5,54.68249931,11198.01078,21727.78229,22229.18127,0,11819.39729,0,1.66,457898,21538.032,15232.8
1079537.326,3.5,60.23279005,11490.17615,25460.35629,22826.33401,0,12369.83036,0,1.66,457898,21538.032,15232.8
1074896.651,3.5,46.00859201,10205.15581,26020.65991,21587.66949,27445.77112,11953.73751,0,1.66,457898,21538.032,15232.8
1119789.407,3.5,67.08767965,11318.78752,25880.93928,24029.9545,26893.62446,11963.27022,0,1.65,457898,21538.032,15232.8
1072997.349,3.5,53.77399343,10862.43133,20834.22903,22758.66798,26261.10744,12046.72156,0,1.66,457898,21538.032,15232.8
1096658.234,3.5,50.85142122,10640.11978,25642.36599,21295.22504,22786.46164,11935.48974,0,1.67,457898,21538.032,15232.8
1071471.211,3.5,65.65174364,10973.35026,20407.62227,24117.90153,29318.24148,11925.41266,0,1.66,457898,21538.032,15232.8
1086951.334,3.5,51.87308834,10881.11619,23415.44747,20254.05963,29232.32172,11413.87695,0,1.66,457898,21538.032,15232.8
1096073.988,3.5,50.39299398,11017.46197,24526.148,21218.3442,19269.0723,11629.84312,0,1.66,457898,21538.032,15232.8
1080445.39,3.5,50.5397188,11102.92982,27153.25906,22361.02254,24159.84123,11952.8812,0,1.66,457898,21538.032,15232.8
1089176.37,3.5,74.34164121,11362.35058,19953.82497,23150.63875,20799.37768,11669.09763,0,1.65,457898,21538.032,15232.8
1101855.61,3.5,62.31601561,10952.16463,25245.08307,21871.62721,29517.09927,11744.05817,0,1.65,457898,21538.032,15232.8
1100440.585,3.5,77.72224456,10908.21723,22321.11962,19477.40876,29535.68058,12046.84231,0,1.63,457898,21538.032,15232.8
1077498.573,3.5,56.78144592,10156.79491,25004.86523,22766.98146,30545.02365,11591.9997,0,1.61,457898,21538.032,15232.8
1087614.679,3.5,69.29534509,11468.33327,26947.79594,25419.37649,22164.03263,11968.26095,0,1.61,457898,21538.032,15232.8
1078222.379,3.5,77.63868924,10706.24542,27145.08239,16623.20104,27876.26121,11640.58522,0,1.61,457898,21538.032,15232.8
1115313.482,3.5,74.5244996,10892.98264,25623.43342,24343.27113,0,0,0,1.59,457898,21538.032,15232.8
1080194.065,3.5,73.31603056,10704.54833,21595.69291,25111.43463,0,0,0,1.53,457898,21538.032,15232.8
1082464.118,3.5,84.8721879,10725.67293,26942.26523,23419.74506,0,0,19215.71114,1.54,457898,21538.032,15232.8
1105418.385,3.5,87.7451373,11362.43918,26897.71311,22961.8948,0,0,21121.03241,1.53,457898,21538.032,15232.8
1077606.902,3.5,68.61719871,11904.3813,25137.11689,25807.05529,0,0,17049.26209,1.41,457898,21538.032,15232.8
1102380.28,3.5,64.75388666,11493.87093,28386.34323,23096.61267,0,0,19248.47604,1.41,457898,21538.032,15232.8
1077246.46,4.4,66.55502357,11541.73976,21512.58322,17377.09106,0,0,23178.80423,1.41,432392,21538.032,15008.5
1077148.884,4.4,86.58518588,11033.47851,22565.68965,24480.55111,0,0,17684.96892,1.41,432392,21538.032,15008.5
1103954.481,4.4,65.48844703,11065.40832,26144.3306,25499.85355,0,0,23755.79829,1.45,432392,21538.032,15008.5
1108567.44,4.4,70.31538319,11140.46309,27952.96296,24702.505,0,0,23311.62814,1.46,432392,21538.032,15008.5
1087268.528,4.4,66.35735942,11297.91959,23984.0384,24004.00974,0,0,23197.64702,1.4,432392,21538.032,15008.5
1102504.958,4.4,63.43643529,10811.46152,25239.03713,23925.62983,0,0,17744.46735,1.31,432392,21538.032,15008.5
1083505.392,4.4,67.60055463,10931.01919,22536.06361,23748.55678,0,0,19160.70518,1.31,432392,21538.032,15008.5
1099479.296,4.4,80.38320887,10942.03139,27091.39917,24109.80872,0,0,21018.87479,1.31,432392,21538.032,15008.5
1079086.437,4.4,77.64756132,10363.80358,22711.64139,25672.24197,30792.71982,11561.3281,20199.84298,0.99,432392,21538.032,15008.5
1105858.288,4.4,60.8713791,11293.94782,27134.50374,20628.68297,26264.90956,12078.59341,20336.72067,1,432392,21538.032,15008.5
1081439.347,4.4,62.64435124,11460.31245,24091.89373,22989.0106,24449.27751,12133.5935,20256.22813,0.96,432392,21538.032,15008.5
1117644.952,4.4,60.86427756,10663.18201,23140.55591,23893.2953,30902.87946,12151.50862,22269.07396,0.92,432392,21538.032,15008.5
1094095.486,4.4,66.66603398,10655.48862,25814.37396,24712.66162,27491.97547,11960.23994,18925.48665,0.9,432392,21538.032,15008.5
1092974.708,4.4,61.03516206,10784.77448,23793.20964,20348.29512,30252.61112,11793.43178,21422.11959,0.9,432392,21538.032,15008.5
1090141.421,4.4,69.08133958,11198.63785,24295.53725,21715.077,25271.18381,11825.41379,20019.92595,0.9,432392,21538.032,15008.5
1087740.839,4.4,68.49782385,10423.21355,21668.17759,17688.14077,18966.7804,11719.54367,18466.078,0.73,432392,21538.032,15008.5
1091643.757,4.4,53.71875418,10554.95907,24186.57123,23511.80027,28604.81861,11550.09479,20919.45985,0.63,432392,21538.032,15008.5
1071040.775,4.4,54.21263494,10594.18035,21536.28426,22371.49248,20691.00435,12268.30526,23033.26557,0.63,432392,21538.032,15008.5
1077781.189,4.4,74.42287005,11226.94547,28097.61109,21642.97978,20662.40666,12198.54572,16888.89298,0.5,432392,21538.032,15008.5
1102530.411,4.4,71.56115388,10914.37954,27383.68298,22716.84144,21265.6671,12004.52779,22201.8136,0.75,432392,21538.032,15008.5
1083504.51,4.4,71.85525364,10816.47724,25381.17147,25439.27288,28867.50117,12173.83579,20453.91795,0.75,432392,21538.032,15008.5
1088323.647,4.4,48.71914194,11771.26208,25452.34631,25770.3063,26877.64594,12414.45755,19255.47235,0.75,432392,21538.032,15008.5
1070056.308,4.4,45.61944322,11543.62424,26533.48466,22262.90514,0,12221.88167,16021.42053,0.8,432392,21538.032,15008.5
1097167.333,4.4,60.26564579,11177.4637,28268.02326,20605.964,0,12255.4612,17678.76022,0.97,432392,21538.032,15008.5
1091746.737,4.4,52.01992609,10497.88372,27490.46604,20867.73051,0,11639.56564,19607.73159,1.07,432392,21538.032,15008.5
1092342.82,4.4,58.30266182,11007.06767,20842.14915,24746.67665,0,12326.79549,24490.17473,1.07,432392,21538.032,15008.5
1074679.922,4.4,52.25751666,10040.54756,22682.56169,20856.8723,0,11679.95696,19957.16209,0.94,432392,21538.032,15008.5
1071151.796,4.4,46.1058843,10978.30921,24987.78756,23671.57945,0,11892.04865,15798.42602,0.94,432392,21538.032,15008.5
1076695.891,4.4,57.8811912,11545.36951,22445.7946,25201.67642,0,12005.91984,24192.10657,0.94,432392,21538.032,15008.5
1094535.808,4.4,51.40884184,10875.12182,27841.23824,24216.60494,0,12158.0053,20608.69784,0.95,432392,21538.032,15008.5
1071838.142,4.4,45.62288102,10815.84572,26830.06592,22329.63675,0,11888.35262,19641.51107,0.87,432392,21538.032,15008.5
1056678.05,14.7,49.75514604,11156.99584,24246.67935,23094.94638,0,12273.60953,20770.33992,0.91,375918,19636.731,17246.2
1092807.146,14.7,52.96265331,11703.05121,25065.53126,25740.54419,0,12042.11632,21857.61535,1.03,375918,19636.731,17246.2
1066502.229,14.7,66.95158075,10727.40977,26766.62894,23580.07894,0,11744.76377,17689.65758,1.08,375918,19636.731,17246.2
1098310.115,14.7,66.3329305,10917.92443,27284.40734,19986.36793,0,11897.85973,18737.37382,1.08,375918,19636.731,17246.2
1109653.706,14.7,71.56563491,11066.56105,25000.21202,27021.65703,0,11884.23838,18252.24192,1.08,375918,19636.731,17246.2
1089562.366,14.7,69.67611447,11221.99027,24982.15337,22320.99683,28673.10173,0,21246.53805,1.14,375918,19636.731,17246.2
1066904.411,14.7,51.37209462,11158.60215,24371.46162,21321.86209,22193.65955,0,16475.18505,1.17,375918,19636.731,17246.2
1098197.763,14.7,64.83133343,10844.71709,22756.53811,22643.80521,31766.55104,0,20483.26449,1.19,375918,19636.731,17246.2
1066714.255,14.7,72.50925521,10954.40399,24729.36352,24151.28174,23388.8091,0,21520.35809,1.23,375918,19636.731,17246.2
1074076.177,14.7,68.31430946,11061.46149,23744.37692,26531.52521,28536.66139,0,17809.90155,1.23,375918,19636.731,17246.2
1070218.285,14.7,64.98285599,11544.76205,25925.96913,23701.58426,31328.23561,0,16864.75215,1.23,375918,19636.731,17246.2
1091879.462,14.7,60.27541218,11412.18942,25521.4442,24355.273,25746.2751,0,17651.41396,1.23,375918,19636.731,17246.2
1050123.376,14.7,54.9097523,10673.58505,22929.9054,19086.62764,28330.93306,0,18895.26054,1.26,375918,19636.731,17246.2
1069256.25,14.7,64.58660392,10898.66821,25486.21659,22610.47227,23752.74792,0,18302.30399,1.29,375918,19636.731,17246.2
1062423.456,14.7,62.78511002,10297.0183,25476.53016,23476.66307,29621.9398,0,21087.15756,1.19,375918,19636.731,17246.2
1083514.838,14.7,82.09834352,11081.02074,24206.38891,26627.51743,29881.51469,0,18574.59409,1.03,375918,19636.731,17246.2
1058810.234,14.7,77.47060653,11282.98867,24687.78323,22189.19177,30049.66241,0,23220.28499,1.01,375918,19636.731,17246.2
1095160.318,14.7,74.09102369,11180.59737,26137.26215,23044.97962,27229.87444,0,20898.47469,1.01,375918,19636.731,17246.2
1066704.963,14.7,75.74143209,11188.08536,27135.87071,24471.38222,26468.32231,0,20826.95476,1.01,375918,19636.731,17246.2
1056126.246,14.7,67.69834826,11208.50589,24146.97517,23194.29928,0,12225.90714,17368.58689,0.94,375918,19636.731,17246.2
1075610.242,14.7,61.48864253,11393.60655,27990.40112,25353.60243,0,11826.26219,17281.44471,0.96,375918,19636.731,17246.2
1101856.299,14.7,88.23365526,11237.11959,23651.85746,23690.63539,0,11826.35973,21222.78797,1.06,375918,19636.731,17246.2
1086835.637,14.7,82.03963687,10454.10723,21639.32217,25164.01852,0,12028.40234,20184.79947,1.05,375918,19636.731,17246.2
1040170.114,14.7,69.81941,10744.10943,23015.58199,20866.8169,0,11431.41263,18944.94529,1.11,375918,19636.731,17246.2
1060831.79,14.7,82.77348204,10976.33995,22015.15929,24024.79199,0,12094.15114,18533.80818,1.11,375918,19636.731,17246.2
1085301.755,14.7,86.13284562,11452.2841,27965.67539,25207.6717,0,11883.05436,19924.61909,1.11,375918,19636.731,17246.2
1087446.412,14.7,72.06452168,10879.13044,27525.52447,24696.55409,0,12362.90662,23133.67417,1.17,375918,19636.731,17246.2
1080920.853,14.7,81.08381575,11028.63572,27947.88647,23129.07298,0,11579.2476,19640.35332,1.14,375918,19636.731,17246.2
1086547.454,14.7,67.0431774,11064.6266,24121.35231,24997.04427,0,12145.5408,20350.59395,1.14,375918,19636.731,17246.2
1068003.104,14.7,77.74510198,10717.41827,23333.05975,25129.16668,0,12117.40498,20611.55283,1.07,375918,19636.731,17246.2
1089312.179,13.2,86.08913792,11333.76436,23707.38632,23019.18731,0,12171.90055,26328.8028,1.06,442045,19636.731,16423.4
1074102.884,13.2,68.41836727,11217.53598,27439.22078,20558.29464,0,12417.73692,21032.85244,1.06,442045,19636.731,16423.4
1063762.426,13.2,69.80948772,11174.5657,26222.73432,27643.69623,0,12043.04079,19672.00854,1.06,442045,19636.731,16423.4
1066588.387,13.2,78.46667996,11119.75464,22288.88562,24854.10731,23237.7235,11833.41579,23072.82937,1.07,442045,19636.731,16423.4
1071181.287,13.2,68.42051662,10459.10863,25097.05566,23458.95752,24299.98217,11946.07579,21932.69245,1.1,442045,19636.731,16423.4
1038269.291,13.2,54.80290615,10416.9998,22078.91466,23602.01058,22125.49828,12001.30366,19480.35053,1.1,442045,19636.731,16423.4
1093789.698,13.2,55.84851553,10982.80582,26078.33853,21285.50517,36080.56705,11742.07669,21633.62544,1.08,442045,19636.731,16423.4
1070366.039,13.2,55.50544899,11230.30588,24353.35177,23237.29913,23956.15466,11787.71074,21953.2274,1.12,442045,19636.731,16423.4
1048504.596,13.2,52.29871739,11344.24408,26168.95539,22752.1364,28645.813,12225.96809,19319.22308,1.12,442045,19636.731,16423.4
1056595.917,13.2,59.93621161,10854.45706,25466.53734,23899.89183,26681.46116,11782.34839,18745.94313,1.12,442045,19636.731,16423.4
1071326.239,13.2,49.31310102,11193.47109,24598.10664,25789.55498,31045.26768,11819.30972,18001.48851,1.13,442045,19636.731,16423.4
1071677.296,13.2,62.21638728,10712.58271,24008.39965,24066.17058,29987.98674,11592.43886,20431.59126,1.09,442045,19636.731,16423.4
1090398.838,13.2,54.93850252,10553.97742,24694.63911,20215.81949,26605.19443,11911.63541,20202.99119,1.07,442045,19636.731,16423.4
1058889.398,13.2,59.78387551,10326.49269,21731.93048,24593.45616,27284.20877,11669.12358,20219.67068,1.06,442045,19636.731,16423.4
1087057.085,13.2,69.4535609,11691.15613,29498.70219,26835.04302,23774.63634,12159.80639,23317.3154,1.09,442045,19636.731,16423.4
1061262.612,13.2,54.07118601,10952.09336,27538.55658,23726.638,27166.17077,11821.88475,20304.5532,1.09,442045,19636.731,16423.4
1058130.161,13.2,69.60907612,11613.22208,22430.33294,26139.45479,27561.23768,12256.9633,18666.18613,1.09,442045,19636.731,16423.4
1060926.775,13.2,53.11105389,11107.36963,25995.35983,21511.6328,0,0,20515.52927,1.17,442045,19636.731,16423.4
1094312.862,13.2,68.463643,10469.81615,25031.73514,22318.60271,0,0,21400.12098,1.15,442045,19636.731,16423.4
1080009.745,13.2,61.05978001,11132.13234,21835.01357,23296.25032,0,0,18953.05847,1.16,442045,19636.731,16423.4
1082929.462,13.2,67.32480757,11311.23244,24339.21162,25096.43298,0,0,22306.63767,1.14,442045,19636.731,16423.4
1057369.886,13.2,49.35091409,11257.0323,23647.71106,23319.51261,0,0,19999.30134,1.12,442045,19636.731,16423.4
1051421.353,13.2,53.9512022,11634.50215,26369.2308,21169.2128,0,0,21557.09858,1.12,442045,19636.731,16423.4
1042410.747,13.2,43.45254879,11266.5686,21972.85953,19740.22951,0,0,20863.7535,1.12,442045,19636.731,16423.4
1063727.689,13.2,46.74955764,11290.7537,26422.33549,23049.65131,0,0,23444.37352,1.12,442045,19636.731,16423.4
1050485.261,13.2,58.42504564,10977.972,25452.7772,25767.97861,0,0,0,1.13,442045,19636.731,16423.4
1050869.18,13.2,55.62067698,10416.19264,24204.70235,25608.79839,0,0,0,1.14,442045,19636.731,16423.4
1051257.8,13.2,68.71830744,10621.2177,24921.81768,25060.316,0,0,0,1.18,442045,19636.731,16423.4
1056997.717,13.2,47.39443351,10813.44217,20659.44521,24961.6907,0,0,0,1.15,442045,19636.731,16423.4
1048368.515,13.2,71.6851767,11067.31814,21564.49383,24007.74427,0,0,0,1.15,442045,19636.731,16423.4
1052089.316,13.2,59.95902226,11258.7472,24210.58097,22113.32374,0,0,0,1.15,442045,19636.731,16423.4
1057283.002,11,61.37693622,11301.39053,23295.09241,23175.14265,31983.15735,12129.63957,0,1.18,472249,19636.731,16272.5
1076455.116,11,78.43582594,10635.67942,23867.19972,22170.23764,23969.7758,11835.65413,0,1.18,472249,19636.731,16272.5
1087812.717,11,66.31785698,10553.35499,24607.43726,24993.85944,30596.93536,12387.63573,0,1.21,472249,19636.731,16272.5
1080322.995,11,69.64906035,10939.54098,24673.27111,22810.45377,30264.18063,12047.98494,0,1.22,472249,19636.731,16272.5
1064003.269,11,81.52203793,10948.23565,26236.13263,23133.05966,27598.82549,11727.44993,0,1.27,472249,19636.731,16272.5
1066541.08,11,80.63694191,11342.91012,25044.17748,23382.31045,30440.40932,12041.25287,0,1.27,472249,19636.731,16272.5
1067162.269,11,64.78409663,10746.92259,26216.31343,24311.75695,22306.82853,12038.80356,0,1.27,472249,19636.731,16272.5
1086648.914,11,77.72763502,10477.33941,26179.2388,22740.06133,25806.97131,11876.46222,0,1.28,472249,19636.731,16272.5
1110975.807,11,71.88470976,10552.72054,26520.35694,18912.69621,27269.44767,11918.23509,0,1.26,472249,19636.731,16272.5
1085749.887,11,66.21205628,11266.88634,27433.10209,22861.87986,26286.01292,12715.6197,0,1.27,472249,19636.731,16272.5
1079504.902,11,79.96841768,11181.09372,21484.97807,23719.0477,21408.5812,11564.00433,0,1.21,472249,19636.731,16272.5
1067998.12,11,88.13514918,10754.22056,25419.68298,24354.71443,25826.22832,11787.67424,0,1.21,472249,19636.731,16272.5
1055083.57,11,68.91936721,11183.08037,25536.99434,18797.43247,26725.64798,11700.04636,0,1.21,472249,19636.731,16272.5
1074084.191,11,75.02424652,11080.16646,20796.65032,24408.97429,19761.36469,11741.24986,0,1.21,472249,19636.731,16272.5
1072466.01,11,70.99519628,10848.33043,23132.42203,25956.97408,0,12076.90869,0,1.23,472249,19636.731,16272.5
1090429.788,11,66.56076817,11486.19322,23663.1756,23693.04808,0,11703.7962,0,1.27,472249,19636.731,16272.5
1065647.975,11,81.77126866,11420.29241,25024.25134,24908.20344,0,11623.22524,0,1.26,472249,19636.731,16272.5
1072403.68,11,76.21349382,10791.90482,24353.45142,23414.77851,0,12012.42359,0,1.28,472249,19636.731,16272.5
1051192.701,11,67.52552783,10889.62822,28620.69759,23201.12462,0,12034.80127,0,1.3,472249,19636.731,16272.5
1044189.844,11,62.15583706,10671.37523,23728.10771,21524.57465,0,12469.86742,0,1.3,472249,19636.731,16272.5
1053797.839,11,78.54969815,10537.6751,21522.00623,21428.43431,0,11846.95206,0,1.3,472249,19636.731,16272.5
1080189.129,11,81.36583464,11045.94884,24958.26549,20264.62945,0,12032.39965,0,1.34,472249,19636.731,16272.5
1075108.128,11,61.09343526,10904.84385,25819.42891,25068.55127,0,12286.37541,0,1.38,472249,19636.731,16272.5
1056553.468,11,76.21775166,10591.18393,23682.30041,20561.25005,0,11759.14088,0,1.33,472249,19636.731,16272.5
1068982.253,11,56.36194316,10677.38571,26824.29541,22523.57595,0,11876.00434,21839.64136,1.33,472249,19636.731,16272.5
1085668.84,11,64.72640133,11265.95441,24585.50989,23942.0673,0,12061.52574,20157.79843,1.32,472249,19636.731,16272.5
1065248.524,11,73.92962973,10839.28027,27309.89176,24458.53336,0,12074.21849,19470.50307,1.32,472249,19636.731,16272.5
1075767.683,11,60.9763982,12055.17613,27555.87072,20625.75176,0,12584.64247,19395.00109,1.32,472249,19636.731,16272.5
1085807.599,11,63.53715535,11150.22551,26853.02989,25629.42701,26651.8196,0,22611.30969,1.34,472249,19636.731,16272.5
1066998.452,11,72.93740233,10355.98195,24878.68707,20802.56389,27925.17522,0,20460.22078,1.34,472249,19636.731,16272.5
1058876.961,10.2,57.95530272,10896.12148,20973.21067,21071.54604,32115.47767,0,21887.13353,1.37,481169,21362.428,16372.2
1080904.805,10.2,51.58623779,10426.44771,27888.66545,17647.67393,21399.81212,0,17395.58444,1.41,481169,21362.428,16372.2
1087786.673,10.2,54.93259143,10646.82053,23029.72408,24157.51931,22384.35991,0,25693.40926,1.41,481169,21362.428,16372.2
1084680.895,10.2,50.09295993,11146.46964,25409.17647,21514.12148,30142.30402,0,22275.86468,1.41,481169,21362.428,16372.2
1067729.453,10.2,68.17271744,11452.49801,24077.72854,22528.16886,20930.90146,0,22764.31792,1.41,481169,21362.428,16372.2
1077173.332,10.2,62.50234214,10530.66334,28473.10033,21430.83255,26949.0393,0,20209.31295,1.45,481169,21362.428,16372.2
1080062.791,10.2,47.14220829,11750.70902,22126.07977,23537.09395,30741.40375,0,22637.82676,1.43,481169,21362.428,16372.2
1057150.209,10.2,51.85821384,10205.0246,27160.76534,25638.92616,22093.59612,0,21846.01871,1.42,481169,21362.428,16372.2
1068307.17,10.2,65.62815779,11292.83621,26368.66591,22187.99265,21650.49428,0,21962.88923,1.39,481169,21362.428,16372.2
1087160.892,10.2,65.13439896,11807.42513,23777.15924,23678.01081,29582.64892,0,20606.60307,1.41,481169,21362.428,16372.2
1089808.743,10.2,46.1858642,11326.12145,27086.07634,21545.55419,24366.02964,0,18141.79399,1.41,481169,21362.428,16372.2
1089918.711,10.2,53.84349616,11591.17482,24009.11441,21438.8871,33040.03936,0,22699.92391,1.41,481169,21362.428,16372.2
1084739.657,10.2,54.70275804,10691.50692,26883.06877,24652.13368,0,11919.77497,21952.32104,1.42,481169,21362.428,16372.2
1080709.973,10.2,67.31980229,10111.63788,25811.4118,26244.65372,0,12413.76769,18506.46711,1.41,481169,21362.428,16372.2
1060524.637,10.2,54.65932668,10467.8979,22749.87423,22832.96644,0,11687.64196,22792.4725,1.41,481169,21362.428,16372.2
1070952.382,10.2,62.95648125,11175.26428,26518.20067,23677.7836,0,11615.15739,18876.58143,1.41,481169,21362.428,16372.2
1070996.808,10.2,64.43517594,10738.98319,23548.95015,23116.58909,0,12102.38952,20704.25166,1.46,481169,21362.428,16372.2
1067546.799,10.2,45.54117414,11443.8885,23004.94936,27003.14634,0,11997.10386,21414.996,1.46,481169,21362.428,16372.2
1062442.363,10.2,47.18608615,10976.14018,23378.20433,22434.82008,0,12056.85888,20406.3363,1.46,481169,21362.428,16372.2
1086591.393,10.2,49.68929027,11333.61849,26626.22453,24035.03827,0,11936.39577,24074.85883,1.46,481169,21362.428,16372.2
1097690.412,10.2,59.40038404,11060.95889,29050.55051,25163.35884,0,12084.5861,22231.43787,1.48,481169,21362.428,16372.2
1122700.349,10.2,74.58278253,11062.53714,30177.30731,22382.42352,0,12117.12492,17456.92433,1.48,481169,21362.428,16372.2
1073118.513,10.2,63.01572326,11425.19219,24998.50886,20115.63131,0,11867.32993,19538.28001,1.49,481169,21362.428,16372.2
1072257.256,10.2,72.90541126,10770.08589,21538.89654,23406.73086,0,12027.63926,23994.79688,1.51,481169,21362.428,16372.2
1089811.841,10.2,72.88844623,11105.60128,26141.40942,23816.32053,0,11767.02644,18296.20151,1.51,481169,21362.428,16372.2
1097879.246,10.2,58.82852134,11051.28897,30844.96058,23224.68213,0,11848.38577,16103.52926,1.51,481169,21362.428,16372.2
1104546.422,10.2,79.65593822,11093.7171,27761.12306,21790.15544,26859.59501,12112.07646,18951.15949,1.52,481169,21362.428,16372.2
1083466.323,10.2,58.92936276,10484.12882,25603.57061,23804.89125,30653.26004,11925.08131,17741.15465,1.51,481169,21362.428,16372.2
1092264.707,10.2,62.04425682,10779.77416,25438.11289,24638.07804,28123.53194,12116.21985,16622.94671,1.53,481169,21362.428,16372.2
1074794.326,10.2,82.229628,10827.33731,25721.63737,23480.0355,25038.46042,11748.46047,18808.6612,1.52,481169,21362.428,16372.2
1065458.202,10.2,76.9092976,10751.07097,25180.20192,24345.18416,29889.78313,11806.02752,17905.60602,1.55,481169,21362.428,16372.2
1106707.664,8.4,65.92579197,10817.62541,26064.92011,22971.95044,21902.61317,11849.87668,19300.8389,1.55,482391,21362.428,15739.2
1091018.857,8.4,79.57844665,11396.68048,24730.60048,20267.35493,30479.33182,12099.0324,20658.72633,1.55,482391,21362.428,15739.2
1089886.051,8.4,88.25823727,11289.72552,23678.39586,25264.60036,30473.03259,11943.22798,19398.30141,1.58,482391,21362.428,15739.2
1071436.345,8.4,86.33639831,11018.23543,23486.56372,23141.4439,25875.07135,11886.81808,23137.6812,1.57,482391,21362.428,15739.2
1069284.36,8.4,88.82381131,11015.96523,24037.72727,23075.87749,19673.52106,12241.56067,20647.12717,1.61,482391,21362.428,15739.2
1082872.102,8.4,75.00836233,10991.04744,23642.61072,18421.36619,29520.77953,11764.72883,19312.18582,1.63,482391,21362.428,15739.2
1091914.303,8.4,63.99444169,11199.09292,23775.07532,21017.20622,22742.33769,12152.92866,20410.21817,1.61,482391,21362.428,15739.2
1102860.955,8.4,86.24644038,10720.62999,26020.09074,23499.89273,29282.36715,11993.9427,18868.83372,1.61,482391,21362.428,15739.2
1090371.9,8.4,67.00389034,11162.18478,27297.4787,20868.31625,32456.67154,11860.13014,24033.06409,1.61,482391,21362.428,15739.2
1088200.086,8.4,75.93617066,11023.85346,23575.41964,21562.57012,0,0,21711.34625,1.61,482391,21362.428,15739.2
1059950.854,8.4,63.32496817,11284.47577,23584.34051,21552.16591,0,0,20946.76951,1.63,482391,21362.428,15739.2
1067542.575,8.4,70.4007381,11544.18927,21331.61101,20074.97165,0,0,20459.1324,1.67,482391,21362.428,15739.2
1102615.653,8.4,79.75286935,11390.94622,24399.36615,23719.22634,0,0,19767.06576,1.67,482391,21362.428,15739.2
1065921.625,8.4,77.36816919,11474.73504,24329.96223,24676.25191,0,0,20352.82096,1.65,482391,21362.428,15739.2
1073211.044,8.4,59.6241641,11317.61638,23724.63087,24114.74887,0,0,18404.04715,1.65,482391,21362.428,15739.2
1091529.328,8.4,72.90432599,11027.49597,23990.21247,22879.00297,0,0,23077.72315,1.65,482391,21362.428,15739.2
1106194.664,8.4,55.22449817,10254.72294,29660.4023,20871.60729,0,0,23205.95334,1.66,482391,21362.428,15739.2
1090068.42,8.4,71.64925167,11945.41686,26019.91258,22214.67379,0,0,20540.03624,1.68,482391,21362.428,15739.2
1071170.158,8.4,79.64938296,11054.18071,23357.12036,20526.50356,0,0,19857.76045,1.67,482391,21362.428,15739.2
1093579.592,8.4,74.63869841,10987.70899,24730.02481,23391.04772,0,0,18766.20773,1.62,482391,21362.428,15739.2
1094422.618,8.4,73.45421357,10496.93091,26986.4028,22786.63339,0,0,24012.92279,1.64,482391,21362.428,15739.2
1089334.23,8.4,59.54373663,11105.33147,23415.76191,23699.85937,0,0,22624.36239,1.64,482391,21362.428,15739.2
1062693.646,8.4,69.78807746,10839.34795,22047.81748,22723.03419,0,0,17023.64874,1.64,482391,21362.428,15739.2
1126377.396,8.4,57.90695869,10750.88982,25375.44081,23300.54096,27573.45235,11762.56311,20977.38711,1.67,482391,21362.428,15739.2
1087254.072,8.4,52.65822663,10796.3748,23054.36865,21793.39721,33387.55798,12132.45366,21721.86085,1.7,482391,21362.428,15739.2
1100088.615,8.4,56.42972093,11068.91307,26090.80313,17773.36252,29034.08756,11801.69933,20983.48573,1.72,482391,21362.428,15739.2
1102605.524,8.4,57.79444797,10747.78855,27659.16626,22450.56794,29510.54686,12172.87883,19979.17132,1.73,482391,21362.428,15739.2
1097512.479,8.4,67.30029824,11311.73633,25728.8263,23906.69785,22653.89246,12369.77741,19528.02651,1.77,482391,21362.428,15739.2
1118826.6,8.4,63.24896049,10977.24978,23520.79445,22268.81372,29608.1896,11540.46241,18779.93784,1.77,482391,21362.428,15739.2
1114353.573,8.4,69.64048964,10718.61747,24515.26901,23393.7609,32667.14855,12254.09915,20671.64985,1.77,482391,21362.428,15739.2
1089683.195,8.4,44.90945839,11474.99154,23417.78585,24369.64027,27426.7282,11858.64975,17256.64062,1.8,482391,21362.428,15739.2
